83180,Colonia Balderrama,Hermosillo,Sonora,Urbano
83180,Colonia Olivares,Hermosillo,Sonora,Urbano
83180,Colonia Olivares Norte,Hermosillo,Sonora,Urbano
83188,Colonia Pimentel,Hermosillo,Sonora,Urbano
83190,Colonia Modelo,Hermosillo,Sonora,Urbano
83190,Colonia San Benito,Hermosillo,Sonora,Urbano
83198,Colonia Inalámbrica,Hermosillo,Sonora,Urbano
83200,Colonia Rincón de La Herradura,Hermosillo,Sonora,Urbano
83200,Colonia Racquet Club I Sección Sur,Hermosillo,Sonora,Urbano
83200,Colonia Valle Verde,Hermosillo,Sonora,Urbano
83200,Colonia Villa Satélite,Hermosillo,Sonora,Urbano
83200,Colonia Racquet Club II Sección Norte,Hermosillo,Sonora,Urbano
83200,Zona comercial Plaza de Las Franquicias,Hermosillo,Sonora,Urbano
83204,Colonia Alameda,Hermosillo,Sonora,Urbano
83204,Colonia Torreón,Hermosillo,Sonora,Urbano
83204,Colonia Los Canarios,Hermosillo,Sonora,Urbano
83205,Colonia Valle Grande,Hermosillo,Sonora,Urbano
83206,Colonia Valle Del Sol,Hermosillo,Sonora,Urbano
83207,Colonia Valle Escondido,Hermosillo,Sonora,Urbano
83208,Colonia La Huerta,Hermosillo,Sonora,Urbano
83209,Colonia Valle Hermoso,Hermosillo,Sonora,Urbano
83210,Colonia El Llano,Hermosillo,Sonora,Urbano
83210,Fraccionamiento Siena Residencial,Hermosillo,Sonora,Urbano
83214,Colonia Quinta Emilia,Hermosillo,Sonora,Urbano
83220,Colonia La Manga,Hermosillo,Sonora,Urbano
83220,Fraccionamiento Real de Sevilla Club Residencial,Hermosillo,Sonora,Urbano
83220,Fraccionamiento La Coruña Residencial,Hermosillo,Sonora,Urbano
83220,Colonia Real del Llano,Hermosillo,Sonora,Urbano
83220,Fraccionamiento Villas del Mediterráneo Residencial,Hermosillo,Sonora,Urbano
83220,Fraccionamiento Campo Grande Residencial,Hermosillo,Sonora,Urbano
83223,Fraccionamiento Obispo Residencial,Hermosillo,Sonora,Urbano
83223,Fraccionamiento Coronado Residencial,Hermosillo,Sonora,Urbano
83223,Fraccionamiento Residencial Navarrete,Hermosillo,Sonora,Urbano
83223,Fraccionamiento San Andrés Residencial,Hermosillo,Sonora,Urbano
83224,Fraccionamiento Real de Castilla,Hermosillo,Sonora,Urbano
83224,Fraccionamiento Privada Dalí,Hermosillo,Sonora,Urbano
83224,Fraccionamiento La Encantada Privada Alebrijes,Hermosillo,Sonora,Urbano
83224,Fraccionamiento Villa de Parras Residencial,Hermosillo,Sonora,Urbano
83224,Colonia Nazareo Residencial,Hermosillo,Sonora,Urbano
83224,Colonia Real de Montejo,Hermosillo,Sonora,Urbano
83224,Fraccionamiento Obispos Residencial II,Hermosillo,Sonora,Urbano
83224,Fraccionamiento Real de Quiroga,Hermosillo,Sonora,Urbano
83224,Fraccionamiento Salvatierra Residencial,Hermosillo,Sonora,Urbano
83224,Fraccionamiento Parque Versalles,Hermosillo,Sonora,Urbano
83224,Fraccionamiento Paseo de las Misiones Residencial,Hermosillo,Sonora,Urbano
83224,Colonia Compostela Residencial,Hermosillo,Sonora,Urbano
83224,Fraccionamiento La Encantada Privada Tesoros,Hermosillo,Sonora,Urbano
83224,Fraccionamiento La Encantada Privada Azulejos,Hermosillo,Sonora,Urbano
83224,Fraccionamiento La Encantada Privada Leyendas,Hermosillo,Sonora,Urbano
83224,Fraccionamiento La Rioja,Hermosillo,Sonora,Urbano
83224,Fraccionamiento El Conquistador Residencial,Hermosillo,Sonora,Urbano
83224,Colonia Los Santos Residencial,Hermosillo,Sonora,Urbano
83229,Aeropuerto Hermosillo (General Ignacio Pesqueira García),Hermosillo,Sonora,Urbano
83230,Fraccionamiento Altozano,Hermosillo,Sonora,Urbano
83230,Fraccionamiento Bonaterra Residencial,Hermosillo,Sonora,Urbano
83230,Fraccionamiento Basalto,Hermosillo,Sonora,Urbano
83240,Colonia Fuentes Del Mezquital,Hermosillo,Sonora,Urbano
83240,Colonia Las Quintas,Hermosillo,Sonora,Urbano
83240,Condominio Tejares,Hermosillo,Sonora,Urbano
83240,Fraccionamiento Alcalá Residencial,Hermosillo,Sonora,Urbano
83240,Colonia Valle Bonito,Hermosillo,Sonora,Urbano
83240,Fraccionamiento Villa Sol,Hermosillo,Sonora,Urbano
83240,Fraccionamiento Villa Florencia,Hermosillo,Sonora,Urbano
83240,Fraccionamiento Valle del Lago Residencial,Hermosillo,Sonora,Urbano
83240,Fraccionamiento Portal del Lago,Hermosillo,Sonora,Urbano
83243,Fraccionamiento Corceles Residencial,Hermosillo,Sonora,Urbano
83243,Fraccionamiento Alta Riviera Residencial,Hermosillo,Sonora,Urbano
83243,Fraccionamiento Castello Residencial,Hermosillo,Sonora,Urbano
83243,Fraccionamiento Rivello Residencial,Hermosillo,Sonora,Urbano
83243,Fraccionamiento El Secreto,Hermosillo,Sonora,Urbano
83243,Fraccionamiento Rivello III,Hermosillo,Sonora,Urbano
83243,Fraccionamiento Villa de los Corceles,Hermosillo,Sonora,Urbano
83243,Fraccionamiento Las Provincias,Hermosillo,Sonora,Urbano
83244,Fraccionamiento Concordia Residencial,Hermosillo,Sonora,Urbano
83245,Fraccionamiento Punta de Lago,Hermosillo,Sonora,Urbano
83245,Fraccionamiento Los Lagos,Hermosillo,Sonora,Urbano
83245,Fraccionamiento Nueva Galicia,Hermosillo,Sonora,Urbano
83246,Colonia Mezquital Del Oro,Hermosillo,Sonora,Urbano
83246,Colonia Paseo del Sol,Hermosillo,Sonora,Urbano
83246,Fraccionamiento Casa Grande Residencial I,Hermosillo,Sonora,Urbano
83246,Fraccionamiento Casa Grande Residencial II,Hermosillo,Sonora,Urbano
83246,Fraccionamiento Casa Grande Residencial III,Hermosillo,Sonora,Urbano
83246,Fraccionamiento Quintas Galicia,Hermosillo,Sonora,Urbano
83246,Fraccionamiento Condominio Hacienda Real,Hermosillo,Sonora,Urbano
83247,Fraccionamiento Flamingos,Hermosillo,Sonora,Urbano
83247,Fraccionamiento Los Portales,Hermosillo,Sonora,Urbano
83247,Fraccionamiento Llano Verde,Hermosillo,Sonora,Urbano
83247,Fraccionamiento Vista del Lago,Hermosillo,Sonora,Urbano
83247,Fraccionamiento Puerta Grande,Hermosillo,Sonora,Urbano
83247,Colonia Oficinas Federales,Hermosillo,Sonora,Urbano
83247,Fraccionamiento Cataviña Residencial,Hermosillo,Sonora,Urbano
83248,Fraccionamiento Residencial de Anza,Hermosillo,Sonora,Urbano
83249,Colonia Santa Fe,Hermosillo,Sonora,Urbano
83249,Condominio Torre KYO Navarrete,Hermosillo,Sonora,Urbano
83249,Fraccionamiento Campanario,Hermosillo,Sonora,Urbano
83249,Fraccionamiento Capistrano Residencial,Hermosillo,Sonora,Urbano
83249,Fraccionamiento Staus,Hermosillo,Sonora,Urbano
83249,Colonia Seminario Residencial,Hermosillo,Sonora,Urbano
83249,Fraccionamiento Montebello Residencial,Hermosillo,Sonora,Urbano
83249,Fraccionamiento Alta California Residencial,Hermosillo,Sonora,Urbano
83249,Fraccionamiento Tierra Blanca,Hermosillo,Sonora,Urbano
83249,Equipamiento Seminario Mayor,Hermosillo,Sonora,Urbano
83250,Colonia Las Granjas,Hermosillo,Sonora,Urbano
83250,Colonia Los Arcos,Hermosillo,Sonora,Urbano
83250,Colonia Palmar Del Sol,Hermosillo,Sonora,Urbano
83250,Zona comercial Metrocentro,Hermosillo,Sonora,Urbano
83250,Colonia Fuentes del Centenario,Hermosillo,Sonora,Urbano
83250,Colonia El Recodo,Hermosillo,Sonora,Urbano
83255,Colonia Real Del Arco,Hermosillo,Sonora,Urbano
83260,Colonia Centenario,Hermosillo,Sonora,Urbano
83260,Colonia Bernardo Esqueda,Hermosillo,Sonora,Urbano
83260,Colonia Prados del Centenario,Hermosillo,Sonora,Urbano
83260,Colonia San Antonio,Hermosillo,Sonora,Urbano
83260,Colonia Isssteson Centenario,Hermosillo,Sonora,Urbano
83270,Colonia El Malecón,Hermosillo,Sonora,Urbano
83270,Colonia La Mosca,Hermosillo,Sonora,Urbano
83270,Colonia Las Palmas,Hermosillo,Sonora,Urbano
83270,Zona industrial Proyecto Río Sonora,Hermosillo,Sonora,Urbano
83278,Colonia ISSSTESON Colegio Lux,Hermosillo,Sonora,Urbano
83279,Colonia Militar,Hermosillo,Sonora,Urbano
83280,Colonia Cerro de La Cruz,Hermosillo,Sonora,Urbano
83280,Colonia El Jito,Hermosillo,Sonora,Urbano
83280,Colonia Emiliano Zapata,Hermosillo,Sonora,Urbano
83280,Colonia Palo Verde,Hermosillo,Sonora,Urbano
83280,Colonia Tiro Al Blanco,Hermosillo,Sonora,Urbano
83280,Colonia Villa de Seris,Hermosillo,Sonora,Urbano
83280,Colonia Villa Hermosa,Hermosillo,Sonora,Urbano
83280,Fraccionamiento La Candelaria,Hermosillo,Sonora,Urbano
83280,Colonia Solidaridad Vildosola,Hermosillo,Sonora,Urbano
83280,Equipamiento Colegio de Bachilleres,Hermosillo,Sonora,Urbano
83280,Fraccionamiento San Pablo,Hermosillo,Sonora,Urbano
83280,Colonia Los Poetas,Hermosillo,Sonora,Urbano
83283,Fraccionamiento Haciendas del Sur,Hermosillo,Sonora,Urbano
83284,Fraccionamiento Santa Anita Residencial,Hermosillo,Sonora,Urbano
83284,Fraccionamiento Quinta Esmeralda,Hermosillo,Sonora,Urbano
83284,Colonia Las Peredas,Hermosillo,Sonora,Urbano
83284,Fraccionamiento San Fermín,Hermosillo,Sonora,Urbano
83284,Colonia Las Tres Reynas,Hermosillo,Sonora,Urbano
83284,Colonia Casa Linda,Hermosillo,Sonora,Urbano
83284,Fraccionamiento Costa del Sol,Hermosillo,Sonora,Urbano
83284,Colonia Palo Verde Indeur los Olivos,Hermosillo,Sonora,Urbano
83284,Colonia Nueva Esperanza,Hermosillo,Sonora,Urbano
83284,Colonia Los Girasoles,Hermosillo,Sonora,Urbano
83284,Colonia Hacienda los Alcatraces,Hermosillo,Sonora,Urbano
83284,Colonia Hacienda los Lirios,Hermosillo,Sonora,Urbano
83284,Colonia Villa las Lomas,Hermosillo,Sonora,Urbano
83284,Fraccionamiento Villas del Sur,Hermosillo,Sonora,Urbano
83284,Fraccionamiento Agaves Residencial,Hermosillo,Sonora,Urbano
83284,Fraccionamiento Quintas del Sol Residencial,Hermosillo,Sonora,Urbano
83284,Colonia Los Olivos,Hermosillo,Sonora,Urbano
83284,Colonia Adolfo López Mateos,Hermosillo,Sonora,Urbano
83285,Colonia Las Minitas,Hermosillo,Sonora,Urbano
83285,Fraccionamiento Florenza Residencial,Hermosillo,Sonora,Urbano
83285,Fraccionamiento Montereal,Hermosillo,Sonora,Urbano
83285,Fraccionamiento Mesaverde,Hermosillo,Sonora,Urbano
83285,Fraccionamiento Oasis Solera,Hermosillo,Sonora,Urbano
83285,Fraccionamiento El Alamo Residencial,Hermosillo,Sonora,Urbano
83285,Colonia Nueva Ilusión,Hermosillo,Sonora,Urbano
83285,Fraccionamiento Florenza Plus,Hermosillo,Sonora,Urbano
83285,Colonia Arco Iris,Hermosillo,Sonora,Urbano
83285,Colonia Hermosa Provincia,Hermosillo,Sonora,Urbano
83285,Colonia San José de las Minitas,Hermosillo,Sonora,Urbano
83285,Colonia Villa Sureña,Hermosillo,Sonora,Urbano
83285,Colonia El Mezquite,Hermosillo,Sonora,Urbano
83285,Colonia Cerrada de Minas,Hermosillo,Sonora,Urbano
83285,Fraccionamiento Real de Minas,Hermosillo,Sonora,Urbano
83285,Fraccionamiento Oasis del Sol,Hermosillo,Sonora,Urbano
83285,Fraccionamiento Oasis Santa Fe,Hermosillo,Sonora,Urbano
83285,Fraccionamiento Oasis Solana,Hermosillo,Sonora,Urbano
83285,Fraccionamiento Quinta Real,Hermosillo,Sonora,Urbano
83285,Fraccionamiento Puerta Esmeralda,Hermosillo,Sonora,Urbano
83285,Colonia Ejido el Buey,Hermosillo,Sonora,Urbano
83285,Fraccionamiento Oasis Palmeira,Hermosillo,Sonora,Urbano
83286,Colonia Tirocapes,Hermosillo,Sonora,Urbano
83286,Colonia Cerro Apache,Hermosillo,Sonora,Urbano
83287,Colonia El Apache,Hermosillo,Sonora,Urbano
83287,Colonia Nacameri,Hermosillo,Sonora,Urbano
83287,Colonia San Ángel,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Alegranza Residencial,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Renaceres,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Valle San Francisco,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Aurea Residencial,Hermosillo,Sonora,Urbano
83287,Colonia Ejido de Villa de Seris,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Monet,Hermosillo,Sonora,Urbano
83287,Colonia Las Placitas,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Sorento Residencial,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Aurea Argento,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Paseo San Ángel,Hermosillo,Sonora,Urbano
83287,Colonia Camino del Seri,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Real del Carmen,Hermosillo,Sonora,Urbano
83287,Colonia Residencial Pima,Hermosillo,Sonora,Urbano
83287,Colonia Los Tulipanes,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Portal Del Pitic,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Casa Real,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Soleil Residencial,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Urbi Villa del Prado,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Arcángel Residencial,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Paseo Real Residencial,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Azores Residencial,Hermosillo,Sonora,Urbano
83287,Fraccionamiento Urbi Villa Campestre,Hermosillo,Sonora,Urbano
83288,Fraccionamiento Genova Residencial,Hermosillo,Sonora,Urbano
83288,Unidad habitacional Fovissste,Hermosillo,Sonora,Urbano
83288,Fraccionamiento Corsica Residencial,Hermosillo,Sonora,Urbano
83288,Fraccionamiento Sedona Residencial,Hermosillo,Sonora,Urbano
83288,Fraccionamiento Barcelona Residencial,Hermosillo,Sonora,Urbano
83288,Fraccionamiento Real de Toledo Residencial,Hermosillo,Sonora,Urbano
83288,Fraccionamiento San Marino Residencial,Hermosillo,Sonora,Urbano
83288,Condominio Kyo Upday,Hermosillo,Sonora,Urbano
83288,Colonia Montecarlo Residencial,Hermosillo,Sonora,Urbano
83288,Fraccionamiento La Verbena,Hermosillo,Sonora,Urbano
83288,Fraccionamiento Villa Bonita,Hermosillo,Sonora,Urbano
83288,Fraccionamiento Río Grande Residencial,Hermosillo,Sonora,Urbano
83288,Fraccionamiento Privada Rosales,Hermosillo,Sonora,Urbano
83288,Colonia Mónaco Privadas Residenciales,Hermosillo,Sonora,Urbano
83288,Fraccionamiento Residencial Peñasco,Hermosillo,Sonora,Urbano
83288,Fraccionamiento Marsella Residencial,Hermosillo,Sonora,Urbano
83288,Fraccionamiento Jardines de Mónaco,Hermosillo,Sonora,Urbano
83288,Fraccionamiento Asturias Residencial,Hermosillo,Sonora,Urbano
83288,Fraccionamiento Villa Lourdes,Hermosillo,Sonora,Urbano
83288,Fraccionamiento Villa Residencial Bonita,Hermosillo,Sonora,Urbano
83288,Colonia Las Praderas IV,Hermosillo,Sonora,Urbano
83288,Colonia Las Praderas Norte,Hermosillo,Sonora,Urbano
83288,Colonia Las Praderas Sur (FOVISSSTE),Hermosillo,Sonora,Urbano
83288,Fraccionamiento Arandas Residencial,Hermosillo,Sonora,Urbano
83289,Colonia Las Villas,Hermosillo,Sonora,Urbano
83289,Fraccionamiento Francisco Eusebio Kino ISSSTESON,Hermosillo,Sonora,Urbano
83290,Colonia Piedra Bola (Pedregal de la Villa),Hermosillo,Sonora,Urbano
83290,Colonia Y Griega,Hermosillo,Sonora,Urbano
83293,Fraccionamiento Urbi Alameda los Encinos II Residencial,Hermosillo,Sonora,Urbano
83293,Colonia Akiwiki,Hermosillo,Sonora,Urbano
83293,Colonia Lomas Del Mirador,Hermosillo,Sonora,Urbano
83293,Colonia Las Lomas Del Sol,Hermosillo,Sonora,Urbano
83293,Colonia Las Lomas Del Sur,Hermosillo,Sonora,Urbano
83293,Colonia Las Lomas Sección los Manzanos,Hermosillo,Sonora,Urbano
83293,Colonia Central de Abastos,Hermosillo,Sonora,Urbano
83293,Colonia Las Lomas de Cortes,Hermosillo,Sonora,Urbano
83293,Colonia Las Lomas Sección Bonita,Hermosillo,Sonora,Urbano
83293,Colonia Las Lomas Sección Castaños,Hermosillo,Sonora,Urbano
83293,Colonia Las Lomas Privada las Lomas,Hermosillo,Sonora,Urbano
83293,Colonia Las Lomas Sección El Paraíso,Hermosillo,Sonora,Urbano
83293,Colonia Las Lomas Privada Del Bosque,Hermosillo,Sonora,Urbano
83293,Colonia Las Lomas Real Del Parque,Hermosillo,Sonora,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección Manzanos II,Hermosillo,Sonora,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección Castaños III,Hermosillo,Sonora,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección Castaños II,Hermosillo,Sonora,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección los Almendros II,Hermosillo,Sonora,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección los Almendros III,Hermosillo,Sonora,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección Castaños IV,Hermosillo,Sonora,Urbano
83293,Fraccionamiento Urbi Villa del Rey,Hermosillo,Sonora,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección los Almendros I,Hermosillo,Sonora,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección Castaños I,Hermosillo,Sonora,Urbano
83293,Fraccionamiento Las Lomas,Hermosillo,Sonora,Urbano
83293,Fraccionamiento La Campana,Hermosillo,Sonora,Urbano
83293,Fraccionamiento Urbi Alameda los Encinos I Residencial,Hermosillo,Sonora,Urbano
83293,Fraccionamiento Privada Villa del Rey,Hermosillo,Sonora,Urbano
83293,Zona industrial Sector Industrial Presa,Hermosillo,Sonora,Urbano
83294,Colonia Cuauhtémoc,Hermosillo,Sonora,Urbano
83294,Colonia Los Álamos,Hermosillo,Sonora,Urbano
83294,Fraccionamiento Perisur,Hermosillo,Sonora,Urbano
83294,Fraccionamiento Valle del Marquez,Hermosillo,Sonora,Urbano
83294,Colonia Rincón Del Marquez,Hermosillo,Sonora,Urbano
83295,Colonia Adolfo de La Huerta,Hermosillo,Sonora,Urbano
83295,Colonia Comercial Cedros,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Colinas del Sur,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Nuevo Hermosillo,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Castelina,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Bonanza Residencial,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Altares,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Chula Vista,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Las Diligencias,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Arboledas,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Renacimiento,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Terranova,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Altamira,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Las Carretas,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Altares II,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Santa Cecilia,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Altares Rancho Grande,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Jacarandas,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Valle de los Almendros,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Mallorca Residencial,Hermosillo,Sonora,Urbano
83296,Fraccionamiento Vista Real,Hermosillo,Sonora,Urbano
83297,Fraccionamiento Gala III,Hermosillo,Sonora,Urbano
83297,Fraccionamiento Gala I,Hermosillo,Sonora,Urbano
83297,Zona industrial Parque Industrial Sonora,Hermosillo,Sonora,Urbano
83297,Fraccionamiento Agualurca,Hermosillo,Sonora,Urbano
83297,Fraccionamiento Sierra Clara,Hermosillo,Sonora,Urbano
83297,Zona industrial Parque Industrial Dynatech Sur,Hermosillo,Sonora,Urbano
83297,Fraccionamiento Gala II,Hermosillo,Sonora,Urbano
83299,Zona industrial Parque Industrial Hermosillo,Hermosillo,Sonora,Urbano
83300,Pueblo El Saucito,Hermosillo,Sonora,Rural
83300,Paraje Estación Zamora,Hermosillo,Sonora,Rural
83300,Ranchería La Labor,Hermosillo,Sonora,Rural
83300,Ranchería El Zacatón,Hermosillo,Sonora,Rural
83300,Fraccionamiento Real del Alamito [Fraccionamiento Campestre],Hermosillo,Sonora,Rural
83300,Ejido Real del Alamito,Hermosillo,Sonora,Rural
83300,Ejido La Cuesta [Viñedo],Hermosillo,Sonora,Rural
83300,Fraccionamiento Fraccionamiento Campestre las Granjas,Hermosillo,Sonora,Rural
83300,Ejido Campo del Carmen,Hermosillo,Sonora,Rural
83300,Ranchería René Córdova,Hermosillo,Sonora,Rural
83300,Ranchería Adán López,Hermosillo,Sonora,Rural
83300,Ranchería Agrícola Martha,Hermosillo,Sonora,Rural
83300,Granja Alto Verde (Río Blanco),Hermosillo,Sonora,Rural
83300,Ranchería Agropecuaria Blanca Julia,Hermosillo,Sonora,Rural
83300,Granja Agropecuaria San Víctor (Víctor Palomino),Hermosillo,Sonora,Rural
83300,Ranchería Alejandro Gutiérrez,Hermosillo,Sonora,Rural
83300,Ranchería Alemania,Hermosillo,Sonora,Rural
83300,Ranchería Alemania Dos,Hermosillo,Sonora,Rural
83300,Ranchería Alfonso Ponce,Hermosillo,Sonora,Rural
83300,Ranchería Arturo Wereca,Hermosillo,Sonora,Rural
83300,Ranchería Benito Félix,Hermosillo,Sonora,Rural
83300,Ranchería Campito la Herradura,Hermosillo,Sonora,Rural
83300,Ranchería Campo la Valiana,Hermosillo,Sonora,Rural
83300,Ranchería Campo las Lomitas,Hermosillo,Sonora,Rural
83300,Ranchería Campo Michelle,Hermosillo,Sonora,Rural
83300,Ranchería Montecristo,Hermosillo,Sonora,Rural
83300,Equipamiento Carlos de León Fernández (Vivero),Hermosillo,Sonora,Rural
83300,Ranchería Casa Blanca,Hermosillo,Sonora,Rural
83300,Ranchería Casa de Alto (Ramón Preciado),Hermosillo,Sonora,Rural
83300,Ranchería Chichí López,Hermosillo,Sonora,Rural
83300,Ranchería La Herradura [Campestre],Hermosillo,Sonora,Rural
83300,Ranchería El Alamito,Hermosillo,Sonora,Rural
83300,Ranchería El Porvenir,Hermosillo,Sonora,Rural
83300,Ejido El Carmen,Hermosillo,Sonora,Rural
83300,Ranchería Clara Eloísa Othón (El Alamito),Hermosillo,Sonora,Rural
83300,Ranchería El Alamito,Hermosillo,Sonora,Rural
83300,Ranchería El Alamito [Fundidora],Hermosillo,Sonora,Rural
83300,Ranchería Chulavista Dos,Hermosillo,Sonora,Rural
83300,Ranchería Campo La Noria [Leyva Espinoza],Hermosillo,Sonora,Rural
83300,Ejido El Alamito,Hermosillo,Sonora,Rural
83300,Granja El Alamito,Hermosillo,Sonora,Rural
83300,Ranchería El Bachatal,Hermosillo,Sonora,Rural
83300,Ranchería El Baiburín,Hermosillo,Sonora,Rural
83300,Hacienda El Dorado,Hermosillo,Sonora,Rural
83300,Granja Campo Gassa (Asociación Ganadera de Alimentos),Hermosillo,Sonora,Rural
83300,Ejido El Cebollón [Campestre],Hermosillo,Sonora,Rural
83300,Ranchería Alberto Guzmán,Hermosillo,Sonora,Rural
83300,Ranchería El Pepache (Francisco Quiroga),Hermosillo,Sonora,Rural
83300,Ranchería El Jecotal,Hermosillo,Sonora,Rural
83300,Ranchería El Mahuachi,Hermosillo,Sonora,Rural
83300,Ranchería El Memucho,Hermosillo,Sonora,Rural
83300,Ranchería El Milagro,Hermosillo,Sonora,Rural
83300,Ranchería El Mocloy,Hermosillo,Sonora,Rural
83300,Ranchería El Modelo,Hermosillo,Sonora,Rural
83300,Ranchería El Nogal,Hermosillo,Sonora,Rural
83300,Ranchería El Ocotillo [Fraccionamiento],Hermosillo,Sonora,Rural
83300,Ranchería El Orégano,Hermosillo,Sonora,Rural
83300,Ranchería El Otro Lado,Hermosillo,Sonora,Rural
83300,Ranchería El Palo Fierro,Hermosillo,Sonora,Rural
83300,Ranchería El Recodo,Hermosillo,Sonora,Rural
83300,Ranchería El Repecho,Hermosillo,Sonora,Rural
83300,Ranchería El Repecho (Javier López Molina),Hermosillo,Sonora,Rural
83300,Ranchería El Represito (Heriberto Peralta),Hermosillo,Sonora,Rural
83300,Ranchería El Represo,Hermosillo,Sonora,Rural
83300,Hacienda El Resplandor [Hacienda],Hermosillo,Sonora,Rural
83300,Ranchería El Retanque,Hermosillo,Sonora,Rural
83300,Ranchería El Rosario,Hermosillo,Sonora,Rural
83300,Ranchería El Bohemio,Hermosillo,Sonora,Rural
83300,Ranchería El Saucito 2,Hermosillo,Sonora,Rural
83300,Ranchería El Saucito de Enmedio,Hermosillo,Sonora,Rural
83300,Ranchería El Tijerito,Hermosillo,Sonora,Rural
83300,Ejido El Tijerito,Hermosillo,Sonora,Rural
83300,Ranchería Elías Córdova,Hermosillo,Sonora,Rural
83300,Ranchería Elías Ortega,Hermosillo,Sonora,Rural
83300,Equipamiento Engorda Campo Nuevo,Hermosillo,Sonora,Rural
83300,Ranchería Establo San Marcos,Hermosillo,Sonora,Rural
83300,Ranchería Establo Santo Niño,Hermosillo,Sonora,Rural
83300,Ranchería La Parcela [José Jesús Miramontes],Hermosillo,Sonora,Rural
83300,Ranchería Nopales María Dolores,Hermosillo,Sonora,Rural
83300,Ranchería Finca las Moras,Hermosillo,Sonora,Rural
83300,Fraccionamiento Fraccionamiento Chula Vista,Hermosillo,Sonora,Rural
83300,Fraccionamiento Fraccionamiento Río Bonito,Hermosillo,Sonora,Rural
83300,Ranchería Porfirio Corella,Hermosillo,Sonora,Rural
83300,Ranchería Granja San Judas,Hermosillo,Sonora,Rural
83300,Ranchería Casa Blanca,Hermosillo,Sonora,Rural
83300,Ranchería Guadalupe,Hermosillo,Sonora,Rural
83300,Ranchería Guadalupe Germán,Hermosillo,Sonora,Rural
83300,Ranchería Héctor Ruiz,Hermosillo,Sonora,Rural
83300,Ranchería Isidro Castellano,Hermosillo,Sonora,Rural
83300,Ranchería La Milagrosa II,Hermosillo,Sonora,Rural
83300,Ranchería Jesús Castellanos,Hermosillo,Sonora,Rural
83300,Ranchería José Esparza Rivera,Hermosillo,Sonora,Rural
83300,Ranchería Campestre Casa Blanca,Hermosillo,Sonora,Rural
83300,Ranchería José Jesús Corrales,Hermosillo,Sonora,Rural
83300,Ranchería Josefina Dos,Hermosillo,Sonora,Rural
83300,Ranchería Juan Manuel Bracamontes,Hermosillo,Sonora,Rural
83300,Ranchería LM,Hermosillo,Sonora,Rural
83300,Ranchería La Coyota (La Coyotita),Hermosillo,Sonora,Rural
83300,Ranchería La Coyotita,Hermosillo,Sonora,Rural
83300,Ranchería La Cuesta (Pozo Dos) [Viñedo],Hermosillo,Sonora,Rural
83300,Ranchería La Finca,Hermosillo,Sonora,Rural
83300,Ranchería La Florida [viñedo],Hermosillo,Sonora,Rural
83300,Ranchería Las Milpas,Hermosillo,Sonora,Rural
83300,Ranchería La Gravera,Hermosillo,Sonora,Rural
83300,Ranchería La Herradura,Hermosillo,Sonora,Rural
83300,Ranchería La India,Hermosillo,Sonora,Rural
83300,Ranchería La Labor [Hacienda],Hermosillo,Sonora,Rural
